fips,state_name,county_name,pop_2024,latitude,longitude
39069,Ohio,Henry County,27536,41.331584,-84.0689
39071,Ohio,Highland County,43785,39.184422,-83.601359
39073,Ohio,Hocking County,27429,39.490342,-82.483447
39075,Ohio,Holmes County,44668,40.565597,-81.930001
39077,Ohio,Huron County,58168,41.14508,-82.594641
39079,Ohio,Jackson County,32723,39.013477,-82.614142
39081,Ohio,Jefferson County,63900,40.399384,-80.763527
39083,Ohio,Knox County,63848,40.40362,-82.422393
39085,Ohio,Lake County,232360,41.778142,-81.19733
39087,Ohio,Lawrence County,55829,38.603866,-82.517186
39089,Ohio,Licking County,184898,40.091505,-82.483435
39091,Ohio,Logan County,46085,40.387553,-83.766343
39093,Ohio,Lorain County,322030,41.438805,-82.179722
39095,Ohio,Lucas County,426291,41.682321,-83.468903
39097,Ohio,Madison County,45531,39.89661,-83.400887
39099,Ohio,Mahoning County,225786,41.01088,-80.770396
39101,Ohio,Marion County,64976,40.588034,-83.168803
39103,Ohio,Medina County,184625,41.116174,-81.899764
39105,Ohio,Meigs County,21491,39.089807,-82.028397
39107,Ohio,Mercer County,42648,40.535333,-84.632059
39109,Ohio,Miami County,111950,40.053326,-84.228413
39111,Ohio,Monroe County,13051,39.726253,-81.090983
39113,Ohio,Montgomery County,537443,39.753736,-84.290591
39115,Ohio,Morgan County,13532,39.624946,-81.861697
39117,Ohio,Morrow County,35927,40.525266,-82.797729
39119,Ohio,Muskingum County,86582,39.966046,-81.943506
39121,Ohio,Noble County,14269,39.767232,-81.452493
39123,Ohio,Ottawa County,39692,41.545495,-83.012613
39125,Ohio,Paulding County,18755,41.118948,-84.582125
39127,Ohio,Perry County,35682,39.743187,-82.237952
39129,Ohio,Pickaway County,62158,39.648947,-83.052827
39131,Ohio,Pike County,27065,39.071341,-83.052911
39133,Ohio,Portage County,163839,41.16897,-81.196962
39135,Ohio,Preble County,40801,39.73881,-84.644758
39137,Ohio,Putnam County,34206,41.024533,-84.129879
39139,Ohio,Richland County,124853,40.774159,-82.542781
39141,Ohio,Ross County,76046,39.323895,-83.059538
39143,Ohio,Sandusky County,58866,41.355319,-83.142776
39145,Ohio,Scioto County,71798,38.814889,-82.998675
39147,Ohio,Seneca County,54730,41.119992,-83.127547
39149,Ohio,Shelby County,47952,40.33668,-84.204142
39151,Ohio,Stark County,374091,40.814131,-81.365667
39153,Ohio,Summit County,538370,41.121847,-81.534928
39155,Ohio,Trumbull County,200300,41.306374,-80.7704
39157,Ohio,Tuscarawas County,92048,40.447439,-81.471166
39159,Ohio,Union County,71721,40.295901,-83.367042
39161,Ohio,Van Wert County,28887,40.85552,-84.585775
39163,Ohio,Vinton County,12545,39.252042,-82.485961
39165,Ohio,Warren County,256059,39.425663,-84.16994
39167,Ohio,Washington County,58332,39.450676,-81.490636
39169,Ohio,Wayne County,116632,40.829661,-81.887194
39171,Ohio,Williams County,36554,41.564959,-84.584324
39173,Ohio,Wood County,133077,41.360183,-83.622682
39175,Ohio,Wyandot County,21394,40.839782,-83.313681
40001,Oklahoma,Adair County,19821,35.898043,-94.651026
40003,Oklahoma,Alfalfa County,5712,36.729703,-98.323445
40005,Oklahoma,Atoka County,14600,34.392469,-96.036558
40007,Oklahoma,Beaver County,5025,36.748334,-100.483056
40009,Oklahoma,Beckham County,22248,35.270601,-99.690057
40011,Oklahoma,Blaine County,8573,35.877795,-98.429031
40013,Oklahoma,Bryan County,50305,33.964004,-96.265135
40015,Oklahoma,Caddo County,26337,35.16792,-98.381045
40017,Oklahoma,Canadian County,181760,35.543354,-97.979889
40019,Oklahoma,Carter County,49135,34.251848,-97.287927
40021,Oklahoma,Cherokee County,48729,35.904367,-94.996796
40023,Oklahoma,Choctaw County,14174,34.027699,-95.554079
40025,Oklahoma,Cimarron County,2133,36.74839,-102.517698
40027,Oklahoma,Cleveland County,303952,35.206376,-97.323088
40029,Oklahoma,Coal County,5414,34.582861,-96.288039
40031,Oklahoma,Comanche County,121396,34.66263,-98.476612
40033,Oklahoma,Cotton County,5503,34.290676,-98.373438
40035,Oklahoma,Craig County,14506,36.76389,-95.201553
40037,Oklahoma,Creek County,73971,35.907398,-96.380177
40039,Oklahoma,Custer County,28266,35.645601,-98.997386
40041,Oklahoma,Delaware County,41771,36.393437,-94.808189
40043,Oklahoma,Dewey County,4268,35.97796,-99.014385
40045,Oklahoma,Ellis County,3601,36.224258,-99.750139
40047,Oklahoma,Garfield County,62007,36.378132,-97.788741
40049,Oklahoma,Garvin County,26149,34.70935,-97.312723
40051,Oklahoma,Grady County,58353,35.021058,-97.88689
40053,Oklahoma,Grant County,4123,36.788254,-97.788151
40055,Oklahoma,Greer County,5433,34.933853,-99.552968
40057,Oklahoma,Harmon County,2315,34.745971,-99.844194
40059,Oklahoma,Harper County,3209,36.80035,-99.662805
40061,Oklahoma,Haskell County,11811,35.232431,-95.109642
40063,Oklahoma,Hughes County,13371,35.052934,-96.251183
40065,Oklahoma,Jackson County,24541,34.594006,-99.412235
40067,Oklahoma,Jefferson County,5374,34.105082,-97.83889
40069,Oklahoma,Johnston County,10293,34.313455,-96.654254
40071,Oklahoma,Kay County,43437,36.814885,-97.143862
40073,Oklahoma,Kingfisher County,15820,35.949436,-97.934557
40075,Oklahoma,Kiowa County,8257,34.921489,-98.981617
40077,Oklahoma,Latimer County,9509,34.875137,-95.272262
40079,Oklahoma,Le Flore County,49854,34.897356,-94.695074
40081,Oklahoma,Lincoln County,34972,35.703117,-96.881392
40083,Oklahoma,Logan County,53860,35.914277,-97.450952
40085,Oklahoma,Love County,10423,33.957804,-97.245093
40087,Oklahoma,McClain County,48434,35.016436,-97.449803
40089,Oklahoma,McCurtain County,30805,34.117073,-94.766086
40091,Oklahoma,McIntosh County,19710,35.369108,-95.671787
40093,Oklahoma,Major County,7569,36.313119,-98.542015
40095,Oklahoma,Marshall County,16147,34.027007,-96.770533
40097,Oklahoma,Mayes County,40144,36.303804,-95.235638
40099,Oklahoma,Murray County,13754,34.485766,-97.071557
40101,Oklahoma,Muskogee County,66752,35.617551,-95.383911
40103,Oklahoma,Noble County,10896,36.384901,-97.236335
40105,Oklahoma,Nowata County,9561,36.789615,-95.613312
40107,Oklahoma,Okfuskee County,11364,35.466804,-96.327762
40109,Oklahoma,Oklahoma County,816490,35.554611,-97.409401
40111,Oklahoma,Okmulgee County,37084,35.6435,-95.965947
40113,Oklahoma,Osage County,46495,36.624299,-96.408112
40115,Oklahoma,Ottawa County,30404,36.835764,-94.802681
40117,Oklahoma,Pawnee County,16111,36.313704,-96.696669
40119,Oklahoma,Payne County,84199,36.079225,-96.975255
40121,Oklahoma,Pittsburg County,43395,34.92554,-95.74813
40123,Oklahoma,Pontotoc County,38310,34.721421,-96.691804
40125,Oklahoma,Pottawatomie County,74446,35.211391,-96.957004
40127,Oklahoma,Pushmataha County,10800,34.377899,-95.408082
40129,Oklahoma,Roger Mills County,3304,35.708554,-99.741572
40131,Oklahoma,Rogers County,101371,36.377794,-95.601383
40133,Oklahoma,Seminole County,23351,35.158366,-96.602857
40135,Oklahoma,Sequoyah County,40555,35.502435,-94.750757
40137,Oklahoma,Stephens County,44075,34.481361,-97.855607
40139,Oklahoma,Texas County,20577,36.746317,-101.483855
40141,Oklahoma,Tillman County,6736,34.371085,-98.931701
40143,Oklahoma,Tulsa County,693514,36.120318,-95.941813
40145,Oklahoma,Wagoner County,91257,35.963388,-95.514201
40147,Oklahoma,Washington County,54060,36.704403,-95.906253
40149,Oklahoma,Washita County,10839,35.289908,-98.992272
40151,Oklahoma,Woods County,8582,36.726984,-98.863649
40153,Oklahoma,Woodward County,19991,36.425619,-99.273661
41001,Oregon,Baker County,16750,44.703427,-117.691933
41003,Oregon,Benton County,98899,44.493882,-123.424664
41005,Oregon,Clackamas County,425857,45.160493,-122.195127
41007,Oregon,Clatsop County,41043,46.024509,-123.705037
41009,Oregon,Columbia County,54063,45.941932,-123.081079
41011,Oregon,Coos County,64326,43.18591,-124.094133
41013,Oregon,Crook County,27336,44.163054,-120.371585
41015,Oregon,Curry County,22774,42.466439,-124.210929
41017,Oregon,Deschutes County,211535,43.915118,-121.225575
41019,Oregon,Douglas County,112255,43.286328,-123.154476
41021,Oregon,Gilliam County,1971,45.382955,-120.276246
41023,Oregon,Grant County,7093,44.496326,-119.014057
41025,Oregon,Harney County,7402,43.064449,-118.987169
41027,Oregon,Hood River County,23764,45.511775,-121.655976
41029,Oregon,Jackson County,221331,42.411621,-122.675611
41031,Oregon,Jefferson County,25536,44.645151,-121.178632
41033,Oregon,Josephine County,88276,42.386983,-123.57162
41035,Oregon,Klamath County,70438,42.683761,-121.646168
41037,Oregon,Lake County,8194,42.788401,-120.38979
41039,Oregon,Lane County,382396,43.928334,-122.897581
41041,Oregon,Lincoln County,51212,44.641061,-123.911212
41043,Oregon,Linn County,132474,44.488898,-122.537208
41045,Oregon,Malheur County,32315,43.188625,-117.603191
41047,Oregon,Marion County,352867,44.900898,-122.57626
41049,Oregon,Morrow County,12360,45.425496,-119.602311
41051,Oregon,Multnomah County,795897,45.547711,-122.417363
41053,Oregon,Polk County,90549,44.900372,-123.39864
41055,Oregon,Sherman County,2002,45.399216,-120.678512
41057,Oregon,Tillamook County,27264,45.45589,-123.759299
41059,Oregon,Umatilla County,80491,45.5912,-118.73388
41061,Oregon,Union County,26058,45.304081,-117.999149
41063,Oregon,Wallowa County,7522,45.593753,-117.18558
41065,Oregon,Wasco County,26507,45.164536,-121.165069
41067,Oregon,Washington County,611272,45.553542,-123.097615
41069,Oregon,Wheeler County,1456,44.736415,-120.026861
41071,Oregon,Yamhill County,110886,45.247827,-123.316399
42001,Pennsylvania,Adams County,107914,39.869437,-77.21775
42003,Pennsylvania,Allegheny County,1231814,40.469757,-79.980451
42005,Pennsylvania,Armstrong County,63679,40.81238,-79.464129
42007,Pennsylvania,Beaver County,165540,40.68414,-80.350721
42009,Pennsylvania,Bedford County,47643,39.998634,-78.494747
42011,Pennsylvania,Berks County,439117,40.413957,-75.92686
42013,Pennsylvania,Blair County,120269,40.498683,-78.309597
42015,Pennsylvania,Bradford County,59699,41.791504,-76.502123
42017,Pennsylvania,Bucks County,650131,40.336887,-75.10706
42019,Pennsylvania,Butler County,199341,40.913847,-79.918978
42021,Pennsylvania,Cambria County,130108,40.510209,-78.710488
42023,Pennsylvania,Cameron County,4348,41.438291,-78.198323
42025,Pennsylvania,Carbon County,65743,40.918367,-75.705039
42027,Pennsylvania,Centre County,159805,40.909322,-77.847667
42029,Pennsylvania,Chester County,560745,39.974029,-75.749751
42031,Pennsylvania,Clarion County,36855,41.198159,-79.420369
42033,Pennsylvania,Clearfield County,78132,41.006862,-78.477724
42035,Pennsylvania,Clinton County,37865,41.239508,-77.629009
42037,Pennsylvania,Columbia County,66012,41.045517,-76.40426
42039,Pennsylvania,Crawford County,82089,41.687876,-80.107795
42041,Pennsylvania,Cumberland County,275516,40.164805,-77.263442
42043,Pennsylvania,Dauphin County,293029,40.412565,-76.792634
42045,Pennsylvania,Delaware County,584882,39.916685,-75.398818
42047,Pennsylvania,Elk County,30124,41.427332,-78.653937
42049,Pennsylvania,Erie County,267750,42.117952,-80.096386
42051,Pennsylvania,Fayette County,123941,39.918911,-79.640253
42053,Pennsylvania,Forest County,6601,41.513304,-79.249705
42055,Pennsylvania,Franklin County,159285,39.926772,-77.724521
42057,Pennsylvania,Fulton County,14452,39.91075,-78.122617
42059,Pennsylvania,Greene County,33960,39.847707,-80.225655
42061,Pennsylvania,Huntingdon County,43359,40.422311,-77.968595
42063,Pennsylvania,Indiana County,82953,40.651432,-79.087545
42065,Pennsylvania,Jefferson County,43367,41.138028,-79.012419
42067,Pennsylvania,Juniata County,23395,40.530673,-77.400438
42069,Pennsylvania,Lackawanna County,216859,41.436636,-75.608768
42071,Pennsylvania,Lancaster County,563293,40.041992,-76.250198
42073,Pennsylvania,Lawrence County,84233,40.992735,-80.334446
42075,Pennsylvania,Lebanon County,145319,40.371448,-76.464819
42077,Pennsylvania,Lehigh County,385655,40.614241,-75.590627
42079,Pennsylvania,Luzerne County,331379,41.173078,-75.976053
42081,Pennsylvania,Lycoming County,113236,41.343882,-77.055262
42083,Pennsylvania,McKean County,39478,41.81459,-78.572463
42085,Pennsylvania,Mercer County,108140,41.300014,-80.252786
42087,Pennsylvania,Mifflin County,45935,40.601615,-77.651832
42089,Pennsylvania,Monroe County,166523,41.05624,-75.329065
42091,Pennsylvania,Montgomery County,879190,40.209999,-75.370201
42093,Pennsylvania,Montour County,18115,41.029284,-76.665225
42095,Pennsylvania,Northampton County,322989,40.752791,-75.307447
42097,Pennsylvania,Northumberland County,90027,40.851524,-76.709877
42099,Pennsylvania,Perry County,46816,40.39778,-77.266328
42101,Pennsylvania,Philadelphia County,1573916,40.009376,-75.133346
42103,Pennsylvania,Pike County,62376,41.325949,-75.031514
42105,Pennsylvania,Potter County,15993,41.748587,-77.894436
42107,Pennsylvania,Schuylkill County,144523,40.703682,-76.217788
42109,Pennsylvania,Snyder County,39627,40.755412,-77.07302
42111,Pennsylvania,Somerset County,72134,39.981297,-79.028486
42113,Pennsylvania,Sullivan County,5927,41.439285,-76.511717
42115,Pennsylvania,Susquehanna County,38100,41.819665,-75.800969
42117,Pennsylvania,Tioga County,40698,41.766858,-77.257288
42119,Pennsylvania,Union County,42159,40.962179,-77.055475
42121,Pennsylvania,Venango County,49476,41.400714,-79.765813
42123,Pennsylvania,Warren County,37373,41.834298,-79.298182
42125,Pennsylvania,Washington County,210434,40.200005,-80.252132
42127,Pennsylvania,Wayne County,51419,41.646602,-75.292493
42129,Pennsylvania,Westmoreland County,350935,40.311068,-79.466688
42131,Pennsylvania,Wyoming County,25771,41.525167,-76.008682
42133,Pennsylvania,York County,471240,39.921751,-76.728889
44001,Rhode Island,Bristol County,50145,41.70684,-71.286687
44003,Rhode Island,Kent County,172450,41.675118,-71.580282
44005,Rhode Island,Newport County,83468,41.501045,-71.283063
44007,Rhode Island,Providence County,675912,41.869768,-71.578625
44009,Rhode Island,Washington County,130333,41.396792,-71.620282
45001,South Carolina,Abbeville County,24607,34.229041,-82.454058
45003,South Carolina,Aiken County,179245,33.550013,-81.632983
45005,South Carolina,Allendale County,7551,32.979757,-81.363265
45007,South Carolina,Anderson County,217183,34.521235,-82.638603
45009,South Carolina,Bamberg County,12870,33.203021,-81.053161
45011,South Carolina,Barnwell County,20495,33.260552,-81.434228
45013,South Carolina,Beaufort County,201775,32.358112,-80.689422
45015,South Carolina,Berkeley County,264276,33.2077,-79.953655
45017,South Carolina,Calhoun County,14249,33.67478,-80.780347
45019,South Carolina,Charleston County,431001,32.800458,-79.94248
45021,South Carolina,Cherokee County,57770,35.049796,-81.607647
45023,South Carolina,Chester County,32323,34.689339,-81.161213
45025,South Carolina,Chesterfield County,44488,34.637018,-80.159227
45027,South Carolina,Clarendon County,31030,33.664682,-80.217889
45029,South Carolina,Colleton County,39259,32.849386,-80.656402
45031,South Carolina,Darlington County,62425,34.332185,-79.962115
45033,South Carolina,Dillon County,27577,34.390164,-79.37521
45035,South Carolina,Dorchester County,174663,33.082186,-80.404697
45037,South Carolina,Edgefield County,29455,33.779453,-81.959637
45039,South Carolina,Fairfield County,20369,34.395669,-81.127001
45041,South Carolina,Florence County,138049,34.028535,-79.710233
45043,South Carolina,Georgetown County,66035,33.417531,-79.296333
45045,South Carolina,Greenville County,570745,34.892645,-82.372077
45047,South Carolina,Greenwood County,70041,34.155796,-82.127876
45049,South Carolina,Hampton County,18172,32.778334,-81.143822
45051,South Carolina,Horry County,413391,33.909269,-78.976675
45053,South Carolina,Jasper County,35618,32.430591,-81.021629
45055,South Carolina,Kershaw County,71698,34.338356,-80.590885
45057,South Carolina,Lancaster County,111652,34.686818,-80.703688
